,post_id,date,likes,reposts,comments,text
395,79,1452619740,2,0,0,"АУДИОКНИГА О ЛИДЕРСТВЕ. ""Поднимись над толпой! Тренинг лидерства"".
Прочитав эту книгу лидером сможет стать каждый, надо лишь только постоянно работать над собой.
Авторы книги - И. Вагина и А. Глущай. С помощью уникальных психотехник, разработанных Академией иррациональной психологии, вы сможете из «ведомого» превратиться в «ведущего» и достичь любых целей.
#карьера #akulahack #talentedme #онлайнкурсы #мотивация #работа #обучение"
396,78,1452599559,2,0,0,"Немного инфографики: ТИПИЧНЫЕ ОШИБКИ СОИСКАТЕЛЕЙ НА СОБЕСЕДОВАНИИ
#карьера #мотивация #коучинг #talentedme #работа #развитие #онлайнкурсы #обучение"
397,77,1452535422,2,0,0,"БИЛЛ ГЕЙТС: 11 ПРАВИЛ УСПЕХА ДЛЯ МОЛОДЫХ ЛЮДЕЙ

Билл Гейтс, выступая перед старшеклассниками, назвал 11 правил, которые подростки, по его мнению, никогда не узнали бы в стенах школы:

1). Жизнь несправедлива — свыкнись с этим фактом.

2). Миру наплевать на твое самоощущение и самоуважение. Мир ожидает от тебя каких-нибудь достижений, перед тем как принять во внимание твое чувство собственного достоинства.

3). Очень маловероятно, что тебе начнут платить 40 тысяч в год сразу после окончания школы. Ты не станешь вице-президентом компании с лимузином и личным шофером, пока ты не заслужишь этого.

4). Если ты думаешь, что твой учитель строг и требователен, — подожди знакомства со своим боссом. В отличие от учителя, карьера босса зависит от того, как ты справляешься со своими заданиями.

5). Обжаривать бургеры в Макдоналдсе — не ниже твоего достоинства. Твои прадеды назвали бы любую — даже такую — работу «хорошим шансом».

6). Не спеши обвинять в каждой своей неудаче своих родителей. Не ной и не носись со своими неудачами, учись на них.

7). До твоего рождения твои родители не были такими скучными и неинтересными людьми, какими они кажутся тебе сейчас. Они стали такими, зарабатывая на твое беззаботное детство, стирая твою одежду и слушая твою бесконечную болтовню о том, какой ты классный. Поэтому, перед тем как отправляться спасать леса Амазонки от уничтожения жадным поколением твоих родителей, попытайся для начала привести в порядок свою комнату.

8). Твоя школа отменила деление на победителей и лузеров, жизнь — нет. В некоторых школах прекратили ставить плохие отметки и разрешили сколько угодно раз сдавать тест. Это не имеет ни малейшего отношения к тому, что происходит в реальной жизни.

9). Жизнь не разделена на семестры, летних каникул в ней не существует, и очень мало работодателей заинтересованы в том, чтобы помочь тебе найти твое собственное «я». Тебе придется делать это в твое личное время.

10). Не путай реальную жизнь с тем, что показывают по телевизору. В жизни людям приходится большую часть времени проводить не в кофейне, а на рабочем месте.

11). Поддерживай хорошие отношения с «очкариками-ботаниками». Скорее всего, один из них когда-нибудь станет твоим начальником."
398,76,1452500397,2,0,0,"12 ДЕЛ, КОТОРЫЕ УСПЕШНЫЕ ЛЮДИ УСПЕВАЮТ СДЕЛАТЬ ДО ОБЕДА

Если ты хочешь стать более успешным и здоровым, то постарайся скорректировать свой рабочий график таким образом, чтобы эти 12 вещей были сделаны еще до обеда:

1. Делай список задач на день накануне вечером

2. Высыпайся
уставший человек, который плохо спал - вряд ли будет работать продуктивно и с хорошим настроением.

3. Никаких: «Еще 10 минут»!
Очень легко утром перевести будильник на 10 минут, потом еще... еще... и в итоге потерять целый час.

4. Делай зарядку
Это полезно для физического состояния в целом и для умственной работы.

5. Заведи утренний ритуал
Не важно что это будет: кофе, зарядка, просмотр почты

6. Завтракай
Хороший завтрак заряжает энергией после долгой ночи. 

7. Приходи в офис вовремя
Если ты соблюдаешь остальные правила успешных людей, то поход на работу будет для тебя легкой бодрящей прогулкой, а не гонкой с преодолением препятствий.

8. Сверяй свои цели с начальством или подчиненными

9. Начни день с самых сложных задач
Самое продуктивное время для работы - это утро. Настроение не улучшается, когда знаешь, что одно из трудных рабочих дел еще не решено.

10. Избегай утренних собраний
Утреннее время самое продуктивное, и глупо его тратить на совещания

11. Выдели время на проверку сообщений
Выдели на это отдельное время, дабы не отвлекаться в течении всего дня. 

12. Делай обеденный перерыв
Позвольте себе отвлечься и пройтись. Можно даже зайти в свою соц. сеть, чтобы отправить несколько сообщений — это даже хорошо.

#коучинг #карьера #мотивация #akulahack #talentedme #работа"
399,75,1452412202,2,0,0,"10 причин, по которым некоторые люди никогда не добьются успеха 

В книге Ога Мандино «Величайший продавец в мире» был упомянут  интересная мысль: «Двое среди тысячи мудрецов будут определять термин «успех» одними и теми же словами, неудача же всегда и всеми описывается одинаково. Неудача — это неспособность человека достичь своих целей, какими бы они ни были». 
Ниже приведены десять вещей, совершаемые людьми, которые никогда не добьются успеха. 

1. Они не осознают ценность времени 

«Каждый успешный предприниматель знает, что время само по себе более ценно, чем деньги» — Ричард Брэнсон 

Неуспешные люди не ценят свое время. Они везде, в любом месте, в любое время, потому что они не имеют возможности посвятить свое время своим целям. Навыки управления временем, умение говорить «нет» и знание того, какие шаги нужно предпринять — это шаг к огромному успеху в любой сфере жизни. 

2. Они не делают того, что соответствует их целям 

«Принимать решения несложно, если вы знаете свои ценности» — Рой Дисней 

Чем важнее цель, тем выше она будет расположена в иерархии ваших ценностей и тем больше дисциплины и порядка они будут требовать. Неуспешные люди неправильно работают с продуктивностью. Они являются частью всего на свете, кроме того, что связано с их ценностями и целями.

3. Они никогда не берут на себя ответственность 

«Люди думают, что успех в одной сфере компенсирует неудачу в других, но действительно ли это так? Настоящая эффективность требует баланса.» 

Неуспешные люди смиряются с плохими оценками вместо того, чтобы найти эффективный метод обучения, который поможет их способности обучаться, потому что прежде всего отличные оценки не так сильно показывают ваш ум, как вашу способность планировать и подготавливаться. И это дает вам почувствовать себя умнее, что само по себе дает огромный результат. 

4. Они добровольно ограничивают себя 

«Ты являешься тем, кем ты веришь, что ты являешься» — Опра Уинфи 

Неуспешные люди говорят вещи типа » У меня просто плохо с цифрами», «я реально ненавижу учебу» и «я просто не думаю, что я способен вести успешный бизнес». Они накладывают ограничения сами на себя и извиняются за свое поведение, и это верный путь к провалу. Избавьтесь от идеи того, что у вас есть только специфический набор навыков и талантов для выполнения специфических заданий, перестаньте думать, что вы не настолько умны, как человек, сидящий рядом с вами. 

5. Они хороши в оправданиях 

«Ели ты не можешь сделать это хорошо, то хотя бы сделай вид, что ты сделал это хорошо» — Билл Гейтс 

Есть люди, которые всегда найдут логичные причины своей неудачи и тому, почему им не стоило это делать. Им недостает фантазии и они всегда находят оправдание своей бездеятельности вместо того, чтобы просто попробовать. Лучшее средство против этого — это останавливать свой мозг, когда он собирается придумать очередное оправдание, и перезапустить тот механизм, который зажег огонек желания что-то сделать. 

6. Им недостает стиля 

«Вы можете с легкостью судить о характере человека по тому, как он обращается с теми, кто ничего не может для него сделать» — Иоганн Вольфганг фон Гете 

Они не знают, как обращаться с другими людьми и ведут себя высокомерно без каких-либо причин на это. Никто не любит крикунов, показушников или тех, кто не умеет поблагодарить за комплимент. Легко быть милым и вежливым с теми, кто вам нравится. Быть милым и вежливым с теми, с кем отношения не заладились — это характер. Умением общаться с людьми обладают немногие. Было сказано, что лучший способ проверить характер человека — это посмотреть, как он ведет себя в длинной очереди и сервис обслуживания отвратителен. 

7. Они прокрастинаторы 

«Просто отложи на завтра то, что ты до смерти хочешь оставить не сделанным» — Пабло Пикассо 

 Они живут так, будто у них есть еще одна жизнь в запасе. Завтрашний день никто вам не обещал — вот с какой мыслью вы должны жить. 

8. Они не предпринимают никаких действий 

«Сделай что-то сегодня. Будущий ты поблагодаришь себя за это» — Лес Браун 

Неуспешные люди, как правило, предпочитают обдумывать и оставлять следы на песке времени. Они могут красиво говорить и широко мечтать и планировать, но у них не хватает толчка к тому, чтобы начать что-то делать. Перестаньте просто мечтать, как это будет, мечты сами по себе, конечно, не являются чем-то плохим, но проснитесь и сделайте что-то. 

9. Они не могут столкнуться с невзгодами 

«Солнце и отсутствие дождя создают пустыню» — Арабский мыслитель 

Испытания не только приводят нас ближе к нашим целям, но и делают из нас тех, кем мы быть и не мечтали. Не бойтесь бороться со страхами и открывать новые территории, выйдите из зоны своего комфорта и бросьте себе вызов. Вы никогда не будете знать свою силу, если не будете сражаться.

10. Они апатичны 

«Но, как ты тепл, а не горяч и не холоден, то извергну тебя из уст Моих.» — Апокалипсис 3:16 

У них никогда нет своего мнения и они не могут принимать решения. Они не умеют поддерживать умные беседы и не могут мыслить открыто если тема не находится в сфере их знаний. Они думают, что все должны смотреть на мир их глазами. Они не читают, они не обучают себя после окончания «формального обучения» и не прикладывают никаких усилий к тому, чтобы правильно подать себя. Найдите то, что увлекает вас и займитесь этим, даже если вам за это не платят. Применяйте свой талант. 

Люди, которые чего-либо добились, не являются экстраординарными. Они просто нашли способ организовать себя и поняли, как достичь своей цели, овладев мастерством дисциплины и способностью быть нужным человеком в нужное время."
400,73,1452361887,2,0,0,"КАК ДОБИТЬСЯ БОЛЬШЕГО ОТ СЕБЯ КАЖДЫЙ ДЕНЬ

Мотивация — это ключ к успеху. Если умеешь мотивировать себя, будешь добиваться положительных результатов во всем, что ты делаешь. Вдохновение необходимо в течение всего дня. Вот несколько способов получить его:

1. Просыпайся рано
Если утром  не надо никуда бежать сломя голову и у тебя в запасе достаточно времени, чтобы морально и физически подготовиться к предстоящему дню, ты чувствуешь себя более уверенно и спокойно. А если надо бежать - просто поставь будильник на 10 мин раньше обычного и посвяти эти минуты себе. 

2. Выбери «цитату дня»
Выбери вдохновляющую цитату утром и держи ее в голове в течение всего дня. Как только тебе понадобиться дополнительная мотивация, вспомни о ней. 

3. Ищи положительные стороны
Одна из основных причин потери мотивации – это негативное отношение к происходящему вокруг. Каждый раз, когда в твоей голове появляются отрицательные мысли, ты теряешь часть своей энергии. Ищи положительные стороны во всем, что происходит. Даже если случилась неудача, подумай о ценном опыте, который ты приобрел.

4. Помогай другим
Помощь другим всегда мотивирует. Когда человек помогает кому-то решать проблемы, то он отвлекается от своих собственных, они начинают казаться менее крупными и пугающими. Благодарность людей и осознание того, что ты сделал доброе дело дает массу позитивных эмоций. 

5. Будь победителем
Победа или поражение – это твой выбор. Ничто не может заставить тебя проиграть, если ты сам этого не позволишь. Если ты дашь себе такую установку, тебе придется быть сильными, отважными и находчивыми в течение всего дня."
401,71,1452339528,3,0,0,"Правило двух минут

Правило двух минут гласит — то, что можно сделать меньше чем за 2 минуты, следует сделать прямо сейчас.

Многие дела удобнее и выгоднее сделать прямо сейчас, не откладывая их в долгий ящик. Это такие дела, как короткий ответ на электронное письмо, просмотр журнала на наличие интересного материала, положить квитанцию за квартиру в папку с квитанциями. Лучше сделать и забыть. А в итоге —дело движется.

Когда следует применять правило двух минут

Конечно, применять правило следует именно тогда, когда следует. Универсальный принцип, который предлагает Дэвид Аллен в книге Getting Things Done — если перед вами дело, определитесь, нужно ли его делать вообще сейчас. И если нужно — то займёт ли это дело меньше 2-х минут? Если да — делайте его сейчас же. Если нет — отложите.

Привычка

Полноценная система делопотока конечно на этом не заканчивается, но выработав привычку делать дела, которые займут меньше 2-х минут, можно достичь существенного прироста производительности. Эта привычка экономит кучу нервов и времени

Конечно, 2 минуты — это чисто условное время. При наличии достаточного количества времени это может быть и 5 минут. Ничего страшного, если дело займёт 3 с половиной минуты вместо 2-х. Даже если это будет 20 минут — в следующий раз вы уже будете знать, сколько времени уходит на данный тип дел и запланировать время выполнения его соответственно.

Много дел по домашнему хозяйству могут быть сделаны менее, чем за 2 минуты. Положить вещь на своё место вероятно займёт не на много больше времени, чем ежели вы её кинете там, где находитесь сейчас. А в перспективе результат существенно различается — порядок, когда все вещи лежат на своих местах, или беспорядок, который периодически необходимо разгребать.

Может оказаться, что у вещи не окажется своего места — обычно именно такие вещи и валяются где попало. Тут самое время определить это место. Самый простой способ — вспомнить о том, когда вы ею пользовались в последнее время и где. Очевидно, что вещи удобно хранить поблизости с местом, где эта вещь может пригодиться: так канцелярские предметы удобно хранить в одном месте на рабочем столе, книги — на полках, неподалёку от рабочего места, детские игрушки — в корзине или коробке для игрушек, рядом с «игровой площадкой».

Причина беспорядка

Причина беспорядка дома, на работе, в папке inbox не в характере, а в тех методах работы, которым мы обучены. Организованности можно (и нужно!) научиться. Узнав как это делать и попробовав на практике, хорошо выработать привычку действовать именно таким образом. А из набора привычек складывается то, что мы называем «характером человека».

Выводы

Привычка следовать правилу: делать дела сразу же, если они занимают меньше 2-х минут, способна принести потрясающие результаты, если у вас ранее была привычка откладывать такие дела, либо делать все дела подряд без разбору."
402,70,1452280213,3,0,0,ИЗ ЧЕГО СОСТОИТ УСПЕХ?
403,69,1452260967,2,0,0,"Правило 9 дел
(«Other»)

Планируйте не более 9 дел в течение дня — 1 важное, на которое нужно потратить большую часть времени, 3 второстепенных, несложных и 5 совсем мелких.

Как это работает?

ОДНО ИЗ САМЫХ ЭФФЕКТИВНЫХ ПРАВИЛ ДЛЯ ТЕХ, КТО СТРАДАЕТ от неумения планировать свои дела должным образом, — так называемое правило 1-3-5. Согласно этому правилу, нужно планировать не больше 9 дел за день. Таким образом, удастся выполнить 4 довольно важных дела, и останется время на 5 мелких (про которые, однако, не стоит забывать) — например, забрать из химчистки пиджак или оплатить счета.

К сожалению, составление todo-листов не панацея для тех, у кого проблемы с выполнением дел вовремя или их выполнением вообще. Трудность может быть в том, что список дел слишком большой или неструктурированный. В этом случае правило 1–3–5 — отличное решение проблемы. Есть также аналогичное правило 3+2, но по большому счёту это лишь вариации одного и того же способа упорядочить свои задачи и запланированное на них время (можно вообще составить свою собственную систему: 1–2–3, 2–4–9 и так далее до бесконечности в зависимости от вашего образа жизни и количества дел, которые приходится ежедневно выполнять).

Это правило работает, потому что помогает расставить приоритеты и разделить временные промежутки между делами в зависимости от их важности. Оно также помогает в случае непредвиденного изменения дневного графика или внезапного появления важных дел легко понять, какие дела можно переместить, а с какими сегодня временить не стоит."
404,68,1452155023,2,0,0,МНОГО ЛИ У НАС ВРЕМЕНИ И НА ЧТО МЫ ЕГО ТРАТИМ?
405,67,1452102904,3,0,0,"РАБОЧИЕ МЕСТА
МЫ ПРОВОДИМ МНОГО ВРЕМЕНИ НА РАБОТЕ И ОЧЕНЬ ВАЖНО, ЧТОБЫ РАБОЧЕЕ ПОМЕЩЕНИЕ ПОМОГАЛО ВЫПОЛНЯТЬ ВСЕ ЗАДАЧИ.
Предлагаем посмотреть, как организовано рабочее место у Семёна Боярского, менеджера по развитию бизнеса соцсети «Одноклассники»

""Моё рабочее место образуется там, где мой ноутбук, телефон и интернет. Я предпочитаю работу в тишине, хотя организовать это становится всё труднее.

У меня телефон с безлимитным тарифом на звонки внутри московского региона и безлимитный интернет по всей России. Это очень важно в работе, поскольку мне необходимо быть всегда на связи.

Не могу сказать, что я фанат Apple, но пользуюсь iPhone и MacBook, и мне крайне важно, чтобы инструменты «просто работали». Использую Apple Watch как фитнес-трекер

У меня выключены все push-уведомления, кроме чатов с близкими мне людьми.

Мой список must-have-приложений, то, что использую чаще всего:

OK;
MAPS.ME — карты для поездок;
банкинг;
парковки;
Coub — когда есть время;
Pocket — для того чтобы сохранить всё важное;
OneTwoTrip — для бронирования билетов и отелей;
Airbnb — без комментариев;
TripAdvisor — для поиска лучших мест;
Uber или GetTaxi;
AliExpress — для несрочных покупок."
406,65,1452069970,3,1,0,"Лучшие рабочие места 2015 года по версии Лайфхакера

http://lifehacker.ru/topics/work/

#работа #карьера #онлайнкурсы #коучинг #развитие 
#talentedme"
407,64,1452024340,3,1,0,"Реализация потребностей зависит в первую очередь от мотивации. Основополагающую роль играют наши потребности. Абрахам Маслоу разделяет потребности на 5 групп: физиологические, безопасности, социальные, уважения, самовыражения.

Мобилизуй свою мотивацию:

• Определи (предельно честно)мотивацию для всех сфер своей жизни (карьеры, отношений и т. д.). На каком ты уровне? Есть ли куда стремиться?
• Если твои потребности пока еще на низком уровне, подумай, происходит ли это потому, что они еще не до конца удовлетворены в пределах данной степени (может, зарплаты не хватает еще даже на удовлетворение потребностей первого уровня))); или же вы действительно застоялись, и этот уровень уже перестает соответствовать твоему статусу?
• Чаще говори себе о своей вновь поставленной цели, например: ""В своей карьере я хочу добиться уровня признания и успеха"".
• Будь предельно честен с собой. Не давай себе поблажек, рассматривай объективно свои способности.
• Повесь определение твоего желаемого уровня претензий на видное место.
• Регулярно говори себе: “Я делаю это, для того, чтобы ...”
• Может, понимание необходимости движения вверх придет не сразу. Но старайся убеждать себя в этом каждый день."
408,63,1451980202,3,1,0,"Друзья, здесь вы всегда найдете полезный совет, эффективный метод, историю успеха или что-то такое, о чем мы просто не могли не рассказать вам.

Заполни форму и зарегистрируйся в данном разделе для регулярного получения на почту совета дня
http://talentedme.ru/tip/"
409,62,1451929812,2,0,0,"КАК УСКОРИТЬ ПЕРСОНАЛЬНЫЙ РОСТ И НАУЧИТЬСЯ УЧИТЬСЯ

Итак, вы в поиске работы и подыскиваете компанию для устройства?Как отсеять неподходящую компанию?
Найдите людей, которые присоединились к компании несколько лет назад и имеют примерно такой же послужной список, как и вы. Проследите за их карьерным путём. Если их карьера двигалась вперёд, изучайте такую компанию. Если нет и вы видите подобную тенденцию у других сотрудников — компания не для вас.

Читай статью полностью тут
http://lifehacker.ru/2015/06/29/nauchis-uchitsya/"
410,59,1451893515,7,2,0,"КАК КОМПАНИИ УДЕРЖИВАЮТ ТАЛАНТЫ?
ПООЩРЕНИЕ СОТРУДНИКОВ"
411,57,1451857232,7,2,0,"9 ПРОСТЫХ ЗАДАНИЙ ДЛЯ ТЕХ, КТО ХОЧЕТ С УМОМ НАЧАТЬ 2016 ГОД"
412,56,1451809153,3,0,0,"6 Советов, как стать генератором идей.

1. Каждый день читайте как минимум четыре разные книги.

2. Запишите десять идей. О чём угодно. Не важно, о новом бизнесе, книге, каком-то сюрпризе, о том, что делать, если тебя поймали за кражей из магазина, или как сделать лучшую теннисную ракетку. Главное — чтобы идей было не меньше десяти. Заставьте свой мозг попотеть.

3. Активируйте другую часть своего мозга. Это можно сделать к примеру попробовав нарисовать что нибудь.

4. Принимайте всё как есть. Даже избегая неприятных ситуаций в отношениях, придерживаясь здорового образа жизни, ты понимаешь, что не всё можешь контролировать. Вместо того чтобы сожалеть о прошлом и бояться будущего, нужно принять настоящее таким, какое оно есть.

5. Не давите на себя. Иногда ты сажаешь семена, которые не прорастают, — не каждое семечко превращается в красивый цветок. На самом деле, совсем немногие ими становятся. Но если постоянно давить на себя, пытаться сделать так, чтобы любая твоя идея проросла в нечто потрясающее, вскоре можно выгореть и разочароваться.

6. Составьте список того, что вы любили в детстве. Вспомните, что вы любили в пять лет, и вы удивитесь, сколько источников для вдохновения и новых идей вы обнаружите."
413,55,1451752808,1,0,0,"БЕСПЛАТНЫЕ ОНЛАЙН КУРСЫ, КОТОРЫЕ МОЖНО ПРОЙТИ В ЯНВАРЕ
http://lifehacker.ru/2015/12/31/online-courses-january/"
414,53,1451724492,2,0,0,"ВЫДАЛСЯ ТЯЖЕЛЫЙ ГОД? ПРИМИРИТЕСЬ С НИМ И ЖИВИТЕ ДАЛЬШЕ.
Предлагаем советы Маршалла Голдсмита – советника и наставника, кому было предложено работать более чем со 150 крупными руководителями и их управленческими командами. 

1. Если вы решили остаться в той же компании, поймите, что мы все допускаем ошибки. Если вы будете кипеть от гнева против своих же коллег, это повредит и вам самому, и организации, и членам вашего собственного коллектива.

2. Простите себя. Вы — взрослый человек. Вы пришли на работу в эту фирму. Иногда выходит не так, как надеялись. Это не значит, что вы глупец и неудачник — вы просто человек. Но не надо злиться на себя из-за того, что ваша компания оказалась в убытке. Вы можете контролировать собственные результаты, но никак не общие результаты всей организации.

3.Измените оценку ситуации. Объективно пересмотрите ситуацию. Учитывая нынешние обстоятельства, вы по-прежнему остаетесь в этой компании или хотите уйти? Если предпочитаете уйти, займитесь поиском подходящих вакансий.

4. Вспомните основное свое предназначение в жизни. Поступайте так, чтобы вам и вашим близким стало как можно лучше."
415,52,1451651706,3,1,0,
416,51,1451582109,1,0,0,"Друзья, поздравляем вас с Новым годом!"
417,50,1451550904,4,2,0,"Итак, предлагаем вам топ лучших статей по саморазвитию по версии Лайфхакера. 
http://lifehacker.ru/2015/12/26/top2015-be-better/"
418,49,1451496920,2,1,0,"Пригласили на собеседование? Чувствуешь некую неуверенность? Тогда ответь себе перед собеседованием на 6 вопросов

1. С кем я буду беседовать?
Ты можешь проходить собеседование со своим будущим начальником, с сотрудником отдела кадров или с кем-то из будущих сотрудников. Будешь чувствовать себя увереннее, если заранее узнаешь их имена и должности

2. Сколько продлится собеседование?
Это реально важно знать, особенно, если в этот день у тебя намечено несколько собеседований или

3. Как лучше одеться?
Идеальный вариант - побывать до собеседования рядом с офисом компании, понаблюдать, во что одеты выходящие люди. Так ты уж наверняка избежишь провала с подбором не того стиля.

4. Что насчет дороги?
Пробки, проблемы с подъездом  -никто не отменял. Заранее все просмотри подъезды и продумай, как и за сколько по времени добраться до офиса.

5. Что с собой надо взять?
Может быть сразу стоить взять портфолио работ. Если ты придешь с пустыми руками, не зная, чего ожидают от соискателей в компании, это может сильно снизить шансы на трудоустройство.

6. В каком формате будет проходить собеседование?
 Это избавит тебя от неприятных сюрпризов: если ты узнаешь о тесте, сможешь повторить нужную информацию."
419,44,1451460078,4,1,0,"НЕ ПРИНОСИТЕ РАБОЧИЕ ПРОБЛЕМЫ ДОМОЙ
Даем несколько приёмов, которые помогут справиться с этой ситуацией. Мужчины, берите на заметку :)))
1. Используй контекст, объясняя домашним или близким, почему работа стала требовать больше времени. Скажи, например, «давай я попытаюсь объяснить тебе, в чем дело…». Только не затягивай с рассказом.

2. Поясни цель пребывания на работе и почему это так важно не только для тебя, но и для благосостояния семьи. 

3.Поинтересуйся последствиями, к которым, по мнению  близких, приведет такая активность. Например, так: «Скажи, в чем ты испытываешь сложности, когда меня нет» и закончи фразой: «Приведи примеры». 

4. Продемонстрируй истинное раскаяние от того, что близким приходится терпеть разочарование и даже боль, причиной которых являешься ты.

5. Попробуй найти какую-либо альтернативу, чтобы снизить негативные последствия, вызванные отсутствием в семейном кругу. Спроси: «Подскажи, что я могу сделать, есть ли у тебя какие-то мысли насчет того, что я могу предпринять здесь и сейчас или в будущем?»"
420,43,1451413808,5,2,0,"Многие  руководители корпораций и некоммерческих организаций, могут совершенно не соответствовать стереотипу лидера.Они могут различаться по характеру и образу мыслей, иметь разные взгляды и ориентироваться на разные ценности. Секрет их эффективности заключался в том, что все они соблюдали восемь принципов:

1. Задавали вопрос «Что нужно сделать?».
2. Спрашивали «Что хорошо для компании?».
3. Разрабатывали план действий.
4. Сами отвечали за свои решения.
5. Брали на себя ответственность за взаимоотношения.
6. Концентрировали свое внимание на возможностях, а не на проблемах.
7. Продуктивно проводили встречи.
8. Думали и говорили, используя местоимение «мы», а не «я»."
